Rang,Anzahl,Vorname,Geschlecht,-,Rang,Anzahl,Vorname,Geschlecht
790,1,Kathrin,w,,790,1,Lenni-Milan,m
791,1,Katinka,w,,791,1,Lennias,m
792,1,Katja,w,,792,1,Lennox-Louis,m
793,1,Kaycie,w,,793,1,Leonardt,m
794,1,Kendra,w,,794,1,Leonidas,m
795,1,Khadija,w,,795,1,Levente,m
796,1,Khadizha,w,,796,1,Levis,m
797,1,Khánh,w,,797,1,Levithan,m
798,1,Kiani,w,,798,1,León,m
799,1,Kiara-Joleen,w,,799,1,Lian,m
800,1,Kimberly,w,,800,1,Liem,m
801,1,Kiyanshi,w,,801,1,Lilian,m
802,1,Klara-Beate,w,,802,1,Linas,m
803,1,Klarina,w,,803,1,Linus-Noel,m
804,1,Klaudia,w,,804,1,Livian,m
805,1,Kosima,w,,805,1,Lobo,m
806,1,Kseniya,w,,806,1,Lonne,m
807,1,Kyara,w,,807,1,Lorenz,m
808,1,Käthi,w,,808,1,Lorin,m
809,1,Laila-Sophie,w,,809,1,Loris,m
810,1,Lamar,w,,810,1,Louay,m
811,1,Lamiya,w,,811,1,Luc,m
812,1,Lani,w,,812,1,Luca-Noel,m
813,1,Lara-Sofie,w,,813,1,Lucian,m
814,1,Larea,w,,814,1,Luis-Emilio,m
815,1,Latifa,w,,815,1,Luiz,m
816,1,Laura-Sophie,w,,816,1,Lukass,m
817,1,Laurella,w,,817,1,Lukhman,m
818,1,Lava,w,,818,1,Lunis,m
819,1,Lavinia,w,,819,1,Luzius,m
820,1,Lea-Sophie,w,,820,1,Lyan,m
821,1,Leandra,w,,821,1,Lyon,m
822,1,Leen,w,,822,1,Léonard,m
823,1,Leevke,w,,823,1,Maceo,m
824,1,Leilana,w,,824,1,Mahdi,m
825,1,Leilani,w,,825,1,Mahmad,m
826,1,Lejla,w,,826,1,Majed,m
827,1,Lela,w,,827,1,Major,m
828,1,Lene-Elise,w,,828,1,Makar,m
829,1,Lenelies,w,,829,1,Maksim,m
830,1,Lennja,w,,830,1,Malek,m
831,1,Lenny,w,,831,1,Malo,m
832,1,Lentje,w,,832,1,Mandus,m
833,1,Leoni,w,,833,1,Manuel,m
834,1,Leonie-Lou,w,,834,1,Marco,m
835,1,Leony,w,,835,1,Marcus,m
836,1,Letizia,w,,836,1,Mares,m
837,1,Levinia,w,,837,1,Marino,m
838,1,Levke,w,,838,1,Mario-Mathias,m
839,1,Leyla,w,,839,1,Marlon-Joel,m
840,1,Liah-Joleen,w,,840,1,Martin,m
841,1,Libby,w,,841,1,Marvin-Pascal,m
842,1,Liesbeth,w,,842,1,Mateus,m
843,1,Liesel,w,,843,1,Mathias,m
844,1,Lieske,w,,844,1,Mathieu,m
845,1,Lijana,w,,845,1,Mathis,m
846,1,Lille,w,,846,1,Mathéo,m
847,1,Lillien,w,,847,1,Matthis,m
848,1,Lillith,w,,848,1,Mayar,m
849,1,Lilly-Sophie,w,,849,1,Medeni,m
850,1,Lilu,w,,850,1,Mehdi,m
851,1,Lily,w,,851,1,Mehtab,m
852,1,Line,w,,852,1,Meisam,m
853,1,Linea,w,,853,1,Menderes,m
854,1,Linh,w,,854,1,Mert,m
855,1,Linn,w,,855,1,Mesud,m
856,1,Linnéa,w,,856,1,Mica,m
857,1,Linée,w,,857,1,Micha,m
858,1,Liria,w,,858,1,Miguel,m
859,1,Lisa-Liyn,w,,859,1,Mihail,m
860,1,Liv-Marla,w,,860,1,Mihr,m
861,1,Liya,w,,861,1,Mikail,m
862,1,Liz,w,,862,1,Milo-Anderson,m
863,1,Loki,w,,863,1,Milo-Joel,m
864,1,Lorelai,w,,864,1,Miloš,m
865,1,Lorin,w,,865,1,Milán,m
866,1,Lotti,w,,866,1,Mino,m
867,1,Louis,w,,867,1,Mio,m
868,1,Lovis,w,,868,1,Mirac,m
869,1,Lua,w,,869,1,Mishary,m
870,1,Luci,w,,870,1,Mitty,m
871,1,Lucia,w,,871,1,Mohannad,m
872,1,Lujain,w,,872,1,Mokhtar,m
873,1,Lujayn,w,,873,1,Monir,m
874,1,Luna-Maddison,w,,874,1,Moreno,m
875,1,Lurin,w,,875,1,Morris,m
876,1,Lykka,w,,876,1,Muhammad,m
877,1,Lyn,w,,877,1,Muhammad-Ibrahim,m
878,1,Lynn,w,,878,1,Muhammed,m
879,1,Lyra-Emma,w,,879,1,Mustafa,m
880,1,Lysann,w,,880,1,Muyao,m
881,1,Madleen,w,,881,1,Mylo,m
882,1,Maede,w,,882,1,Márk,m
883,1,Maeve,w,,883,1,Márton,m
884,1,Magarete,w,,884,1,Nael,m
885,1,Magda,w,,885,1,Nahuel,m
886,1,Maggie,w,,886,1,Nali,m
887,1,Mahalena,w,,887,1,Naser,m
888,1,Maily,w,,888,1,Natan,m
889,1,Maissa,w,,889,1,Nathanael,m
890,1,Maite,w,,890,1,Nathaniel,m
891,1,Majvi,w,,891,1,Nathanniel,m
892,1,Maka,w,,892,1,Nayef,m
893,1,Malaika,w,,893,1,Neas,m
894,1,Malisha,w,,894,1,Nellio-Finnley,m
895,1,Malkia,w,,895,1,Nero,m
896,1,Malou,w,,896,1,Nevi,m
897,1,Malsore,w,,897,1,Nevio,m
898,1,Manela,w,,898,1,Nicholas,m
899,1,Manesa,w,,899,1,Nick-Tayler,m
900,1,Manon,w,,900,1,Nicklas,m
901,1,Mansirat,w,,901,1,Nicky,m
902,1,Marea,w,,902,1,Nikoloz,m
903,1,Mareike,w,,903,1,Nilo,m
904,1,Margareta,w,,904,1,Nino,m
905,1,Margarita,w,,905,1,Nio,m
906,1,Margot,w,,906,1,Noah-Joel,m
907,1,Maria-Carla,w,,907,1,Noah-Noel,m
908,1,Marianna,w,,908,1,Noam,m
909,1,Maribel,w,,909,1,Nooraldeen,m
910,1,Marielle,w,,910,1,Noél,m
911,1,Marietta,w,,911,1,Noël,m
912,1,Marija,w,,912,1,Nut,m
913,1,Marika,w,,913,1,Ognyan,m
914,1,Marilyn,w,,914,1,Oguzhan,m
915,1,Marina,w,,915,1,Olaf,m
916,1,Marisa,w,,916,1,Olamide,m
917,1,Marisol,w,,917,1,Osama,m
918,1,Marita,w,,918,1,Osman,m
919,1,Markha,w,,919,1,Ostap,m
920,1,Marli,w,,920,1,Ousnan,m
921,1,Marlén,w,,921,1,Ove,m
922,1,Martha-Luisa,w,,922,1,Paikea,m
923,1,Mary-Jane,w,,923,1,Paolo,m
924,1,Maryam,w,,924,1,Pascal,m
925,1,Maryem,w,,925,1,Patrick,m
926,1,Massa,w,,926,1,Patrik-Dénes,m
927,1,Mathea,w,,927,1,Paul-Martin,m
928,1,Mattilda,w,,928,1,Paul-Maximilian,m
929,1,Maxime-Jolie,w,,929,1,Paul-Stephan,m
930,1,Maxine,w,,930,1,Paulo-Emilio,m
931,1,Maya-Paulin,w,,931,1,Payton,m
932,1,Maya-Soufi,w,,932,1,Peel,m
933,1,Mayar,w,,933,1,Pele,m
934,1,Mea-Laurentina,w,,934,1,Pepe-Milan,m
935,1,Medea,w,,935,1,Percy,m
936,1,Medeia,w,,936,1,Petar,m
937,1,Meera,w,,937,1,Phileas,m
938,1,Mehrnaz,w,,938,1,Phill,m
939,1,Mejrema,w,,939,1,Philo,m
940,1,Melek,w,,940,1,Phineas,m
941,1,Melisa,w,,941,1,Phyllon,m
942,1,Meliyah,w,,942,1,Pino,m
943,1,Menessa,w,,943,1,Pit,m
944,1,Meriam,w,,944,1,Praba,m
945,1,Mia-Charlotte,w,,945,1,Preston,m
946,1,Mia-Joleen,w,,946,1,Quang,m
947,1,Mia-Leona,w,,947,1,Quinn,m
948,1,Mia-Lotten,w,,948,1,Quintus,m
949,1,Mick,w,,949,1,Quirin,m
950,1,Mieke,w,,950,1,Qusay,m
951,1,Mikal,w,,951,1,Raban,m
952,1,Miko,w,,952,1,Rahman,m
953,1,Mila-Emily,w,,953,1,Raian,m
954,1,Milina,w,,954,1,Raik,m
955,1,Milla-Paulina,w,,955,1,Raimund,m
956,1,Milly,w,,956,1,Ramesh,m
957,1,Milou,w,,957,1,Rami,m
958,1,Minou,w,,958,1,Ramiro,m
959,1,Mira-Asenova,w,,959,1,Ranveer,m
960,1,Mira-Joline,w,,960,1,Ranvir,m
961,1,Miracle,w,,961,1,Raschid,m
962,1,Mirha,w,,962,1,Rasul,m
963,1,Misk,w,,963,1,Raul,m
964,1,Mita,w,,964,1,Rawad,m
965,1,Mtwari,w,,965,1,Ray,m
966,1,Mubarakah,w,,966,1,Rayan,m
967,1,Muriel,w,,967,1,Rayen,m
968,1,Naamat,w,,968,1,Rayyan,m
969,1,Nada,w,,969,1,Redon,m
970,1,Nadia,w,,970,1,Reoan,m
971,1,Nahla,w,,971,1,Rewan,m
972,1,Najla,w,,972,1,Rhys,m
973,1,Nala,w,,973,1,Ricardo,m
974,1,Nalin,w,,974,1,Riccardo,m
975,1,Nam,w,,975,1,Richwin,m
976,1,Nami,w,,976,1,Roderik,m
977,1,Nansy,w,,977,1,Rodrigo,m
978,1,Naselie,w,,978,1,Rojdar,m
979,1,Natali,w,,979,1,Roy,m
980,1,Natalia,w,,980,1,Rudi,m
981,1,Natascha,w,,981,1,Rumen,m
982,1,Natsumi,w,,982,1,Rune,m
983,1,Navroop,w,,983,1,Ruprecht,m
984,1,Nea,w,,984,1,Saam,m
985,1,Nehaisch,w,,985,1,Saiffolah,m
986,1,Nela-Marie,w,,986,1,Saifulla,m
987,1,Nelia,w,,987,1,Saimen,m
988,1,Nergas,w,,988,1,Sajad,m
989,1,Neria,w,,989,1,Sakaria,m
990,1,Nesrin,w,,990,1,Salah,m
991,1,Netty,w,,991,1,Saleh,m
992,1,Neyla,w,,992,1,Salim,m
993,1,Như,w,,993,1,Salman,m
994,1,Nicole,w,,994,1,Santo,m
995,1,Nihale,w,,995,1,Sardi,m
996,1,Nila,w,,996,1,Sasan,m
997,1,Nileyn,w,,997,1,Savant,m
998,1,Nmesoma,w,,998,1,Scott,m
999,1,Noa,w,,999,1,Sean,m
1000,1,Noela,w,,1000,1,Sem,m
1001,1,Noelia,w,,1001,1,Senio,m
1002,1,Norhane,w,,1002,1,Sergio,m
1003,1,Nour,w,,1003,1,Shady,m
1004,1,Noura,w,,1004,1,Shawkat,m
1005,1,Nuoyi,w,,1005,1,Sheldon,m
1006,1,Nur,w,,1006,1,Shiva,m
1007,1,Nuri,w,,1007,1,Shlomo,m
1008,1,Oana,w,,1008,1,Siegfried,m
1009,1,Oceane,w,,1009,1,Simon-Connor,m
1010,1,Oda,w,,1010,1,Sobhan,m
1011,1,Ora,w,,1011,1,Sofyan,m
1012,1,Oskar,w,,1012,1,Stanisław,m
1013,1,Pamina,w,,1013,1,Stanley,m
1014,1,Pamina-Estelle,w,,1014,1,Stephen,m
1015,1,Parbhleen,w,,1015,1,Steven,m
1016,1,Paria,w,,1016,1,Sudesi,m
1017,1,Paulin,w,,1017,1,Suhaib,m
1018,1,Paulina-Joleen,w,,1018,1,Suhail,m
1019,1,Penelope,w,,1019,1,Sulaiman,m
1020,1,Petya,w,,1020,1,Suleman,m
1021,1,Phelipa,w,,1021,1,Sven,m
1022,1,Philina,w,,1022,1,Sören,m
1023,1,Philine,w,,1023,1,Taem,m
1024,1,Philippa,w,,1024,1,Taha,m
1025,1,Philomena,w,,1025,1,Tahir,m
1026,1,Phine,w,,1026,1,Tamer,m
1027,1,Phoebe,w,,1027,1,Tamim,m
1028,1,Phuong,w,,1028,1,Taufic,m
1029,1,Phạm,w,,1029,1,Tayler,m
1030,1,Quinn,w,,1030,1,Taym,m
1031,1,Rabbiya,w,,1031,1,Tede,m
1032,1,Rabiya,w,,1032,1,Teo,m
1033,1,Rachel,w,,1033,1,Tessius,m
1034,1,Rahel,w,,1034,1,Thaddäus,m
1035,1,Rahima,w,,1035,1,Thede,m
1036,1,Raissa,w,,1036,1,Thees,m
1037,1,Raja,w,,1037,1,Thiago,m
1038,1,Rand,w,,1038,1,Thilo,m
1039,1,Rania,w,,1039,1,Thius,m
1040,1,Rayana,w,,1040,1,Thor,m
1041,1,Rena,w,,1041,1,Thorben,m
1042,1,Renad,w,,1042,1,Thorwin,m
1043,1,Renem,w,,1043,1,Tian,m
1044,1,Riah-Amelie,w,,1044,1,Tibo,m
1045,1,Rieke,w,,1045,1,Tibor,m
1046,1,Rimas,w,,1046,1,Tidus,m
1047,1,Rina,w,,1047,1,Tilian,m
1048,1,Rita,w,,1048,1,Tilo,m
1049,1,Ritaje,w,,1049,1,Tizian,m
1050,1,Rital,w,,1050,1,Tiến,m
1051,1,Robin,w,,1051,1,Tjen,m
1052,1,Robinia,w,,1052,1,Togi,m
1053,1,Rojien,w,,1053,1,Tomte,m
1054,1,Roma,w,,1054,1,Tonda,m
1055,1,Rosalie-Helin,w,,1055,1,Torin,m
1056,1,Rosarin,w,,1056,1,Tran,m
1057,1,Roseline,w,,1057,1,Tri-Kiên,m
1058,1,Roshan,w,,1058,1,Trọng,m
1059,1,Roshni,w,,1059,1,Tuan,m
1060,1,Rosi,w,,1060,1,Tuấn,m
1061,1,Rossel,w,,1061,1,Urs,m
1062,1,Roswitha,w,,1062,1,Uweis,m
1063,1,Roukaya,w,,1063,1,Valentin-Linus,m
1064,1,Rovin,w,,1064,1,Valentina,m
1065,1,Rubi,w,,1065,1,Valerian,m
1066,1,Rukia,w,,1066,1,Varian,m
1067,1,Róse,w,,1067,1,Victor,m
1068,1,Sabine,w,,1068,1,Viet,m
1069,1,Sahib,w,,1069,1,Vilijo,m
1070,1,Sahra,w,,1070,1,Vilo,m
1071,1,Saja,w,,1071,1,Vinjas,m
1072,1,Sakura,w,,1072,1,Viraj,m
1073,1,Salam,w,,1073,1,Waheed,m
1074,1,Salma,w,,1074,1,Wajih,m
1075,1,Salome,w,,1075,1,Wanja,m
1076,1,Salomé,w,,1076,1,Warschin,m
1077,1,Samantha,w,,1077,1,Wenzel,m
1078,1,Samantha-Joe,w,,1078,1,Wieland,m
1079,1,Sana,w,,1079,1,Willibald,m
1080,1,Sanvi,w,,1080,1,Wilm,m
1081,1,Sarah-Helene,w,,1081,1,Wissam,m
1082,1,Sarina,w,,1082,1,Wito,m
1083,1,Saskia,w,,1083,1,Wolf,m
1084,1,Seraphina,w,,1084,1,Wolfgang,m
1085,1,Seraphine,w,,1085,1,Xhoeljo,m
1086,1,Serena,w,,1086,1,Yamen,m
1087,1,Shaima,w,,1087,1,Yanel,m
1088,1,Shania,w,,1088,1,Yanis,m
1089,1,Shayla,w,,1089,1,Yannes,m
1090,1,Sheryl,w,,1090,1,Yannick,m
1091,1,Shirin,w,,1091,1,Yannik,m
1092,1,Si,w,,1092,1,Yari,m
1093,1,Sienna,w,,1093,1,Yaro,m
1094,1,Sifan,w,,1094,1,Yassine,m
1095,1,Sihaam,w,,1095,1,Yazan,m
1096,1,Sila,w,,1096,1,Yeison,m
1097,1,Silin,w,,1097,1,Yifan,m
1098,1,Silvana,w,,1098,1,Yman,m
1099,1,Simaf,w,,1099,1,Yunus,m
1100,1,Simina,w,,1100,1,Yuri,m
1101,1,Simona,w,,1101,1,Yussef,m
1102,1,Sina-Malin,w,,1102,1,Yusuf-Şiyar,m
1103,1,Sita,w,,1103,1,Yuto,m
1104,1,Skady,w,,1104,1,Zain,m
1105,1,Skyla,w,,1105,1,Zakareya,m
1106,1,Soey,w,,1106,1,Zayn,m
1107,1,Sofi,w,,1107,1,Zeid,m
1108,1,Sofie,w,,1108,1,Zeno,m
1109,1,Sofja,w,,1109,1,Zhixiu,m
1110,1,Sonia,w,,1110,1,Çınar,m
1111,1,Sontje,w,,1111,1,Ömer,m
1112,1,Sonya,w,,1112,1,Özcan,m
1113,1,Sora,w,,,,,
1114,1,Speranta,w,,,,,
1115,1,Stine,w,,,,,
1116,1,Sultana,w,,,,,
1117,1,Summaja,w,,,,,
1118,1,Susann,w,,,,,
1119,1,Susy,w,,,,,
1120,1,Sybille,w,,,,,
1121,1,Tabita,w,,,,,
1122,1,Tahnee,w,,,,,
1123,1,Taisja,w,,,,,
1124,1,Taleja,w,,,,,
1125,1,Tallinn,w,,,,,
1126,1,Tamia,w,,,,,
1127,1,Tammy,w,,,,,
1128,1,Tamuna,w,,,,,
1129,1,Tania,w,,,,,
1130,1,Tanja,w,,,,,
1131,1,Tassnim,w,,,,,
1132,1,Taylor-Ann,w,,,,,
1133,1,Teodozja,w,,,,,
1134,1,Teresa,w,,,,,
1135,1,Thaliya,w,,,,,
1136,1,Thembalethu,w,,,,,
1137,1,Thori,w,,,,,
1138,1,Thorvi,w,,,,,
1139,1,Thư,w,,,,,
1140,1,Tiana,w,,,,,
1141,1,Tianhuan,w,,,,,
1142,1,Tinka,w,,,,,
1143,1,Torvi,w,,,,,
1144,1,Torwa,w,,,,,
1145,1,Touda,w,,,,,
1146,1,Treasure,w,,,,,
1147,1,Trâm,w,,,,,
1148,1,Tsvetelina,w,,,,,
1149,1,Tuba,w,,,,,
1150,1,Turid,w,,,,,
1151,1,Tuya,w,,,,,
1152,1,Uard,w,,,,,
1153,1,Uma,w,,,,,
1154,1,Urielle,w,,,,,
1155,1,Urna,w,,,,,
1156,1,Valérie,w,,,,,
1157,1,Veda,w,,,,,
1158,1,Vee,w,,,,,
1159,1,Veerle,w,,,,,
1160,1,Venkata,w,,,,,
1161,1,Vera,w,,,,,
1162,1,Veranika,w,,,,,
1163,1,Vian,w,,,,,
1164,1,Vida,w,,,,,
1165,1,Viktória,w,,,,,
1166,1,Viola,w,,,,,
1167,1,Wangyouxin,w,,,,,
1168,1,Wencke,w,,,,,
1169,1,Winnie,w,,,,,
1170,1,Xinrui,w,,,,,
1171,1,Yaara,w,,,,,
1172,1,Yael,w,,,,,
1173,1,Yagoot,w,,,,,
1174,1,Yana,w,,,,,
1175,1,Yejin,w,,,,,
1176,1,Ylvi,w,,,,,
1177,1,Yolandi,w,,,,,
1178,1,Yuriko,w,,,,,
1179,1,Yve,w,,,,,
1180,1,Zahra,w,,,,,
1181,1,Zahraa,w,,,,,
1182,1,Zaineb,w,,,,,
1183,1,Zara,w,,,,,
1184,1,Zeinab,w,,,,,
1185,1,Zeraphina,w,,,,,
1186,1,Zeynep,w,,,,,
1187,1,Zoey-Chayenne,w,,,,,
1188,1,Zoey-Joline,w,,,,,
1189,1,Zofia,w,,,,,
1190,1,Zozan,w,,,,,
1191,1,Zoë-Filiz,w,,,,,
1192,1,Zuhaa,w,,,,,
1193,1,Zuzanna,w,,,,,
1194,1,Ämilia,w,,,,,
1195,1,Șevval,w,,,,,
